ORIG_STD_VOLUME,STD_VOLUME,ORIG_TEMPERATURE,TEMPERATURE,PRESSURE,ORIG_PRESSURE,ORIG_RAW_VOLUME,RAW_VOLUME,EFFECTIVE_DATE
0.08158082428922178,0.08086164595978218,1.198117292624737,1.198117292624737,-0.7610960898066803,-0.7610960898066803,0.11421601854184572,0.11342671056689849,2021-02-01 16:00:00
0.1905432732354865,0.18968458457985293,1.181843570349218,1.181843570349218,-0.8064281396943005,-0.8064281396943005,0.2347522649236832,0.23380206578828075,2021-02-01 17:00:00
0.27235442342792443,0.27139098767491904,1.1051290146898654,1.1051290146898654,-0.7753525188241144,-0.7753525188241144,0.31793925186326116,0.3168780151664178,2021-02-01 18:00:00
-0.12312567815736868,-0.12358276003792587,1.066336341203818,1.066336341203818,-0.7841982935906389,-0.7841982935906389,-0.10987953811171128,-0.11036972449257275,2021-02-01 19:00:00
0.3041500232843767,0.30314587796077697,1.0626048924797091,1.0626048924797091,-0.8298528103250508,-0.8298528103250508,0.3552885113055207,0.354177421009663,2021-02-01 20:00:00
0.03906760650362707,0.03840286007194838,1.0287440643372432,1.0287440643372432,-0.7810788511462005,-0.7810788511462005,0.06498290382250366,0.064259311955348,2021-02-01 21:00:00
0.24627488646701465,0.24534484171011467,0.9958144791357791,0.9958144791357791,-0.7293008587098168,-0.7293008587098168,0.2839853796430253,0.2829694643998312,2021-02-01 22:00:00
0.5635163771695839,0.5621801515285519,1.0067648598081556,1.0067648598081556,-0.7043860518079692,-0.7043860518079692,0.6235241018453843,0.6220549720656967,2021-02-01 23:00:00
0.5656599007554123,0.5643209306489471,0.9866200743335907,0.9866200743335907,-0.6614708060774797,-0.6614708060774797,0.6201287146233608,0.6186641169890381,2021-02-02 00:00:00
0.5117145571787327,0.5104446561190061,0.9765505602452839,0.9765505602452839,0.037067060674736786,0.037067060674736786,0.5029878554635469,0.5016796168443145,2021-02-02 01:00:00
0.2373435381927321,0.23642492870847098,0.9384034237902235,0.9384034237902235,0.16548014785545684,0.16548014785545684,0.2041937799254709,0.20328437009835285,2021-02-02 02:00:00
0.4384775013296085,0.4373013695055205,0.924478679072184,0.924478679072184,0.17924439063310374,0.17924439063310374,0.41301009407992173,0.41182195731286014,2021-02-02 03:00:00
0.2559207426032454,0.25497834775189543,0.8727781436159169,0.8727781436159169,0.17603669410418946,0.17603669410418946,0.22117071603558883,0.22023864548164612,2021-02-02 04:00:00
-0.018807530313729122,-0.019398176178708076,0.801325038606876,0.801325038606876,0.16429890087976295,0.16429890087976295,-0.0657395042254046,-0.06628860849601023,2021-02-02 05:00:00
0.17053705310108785,0.1697039794561653,0.7941471274064436,0.7941471274064436,0.08790820206132001,0.08790820206132001,0.13628603548499907,0.13546726856517974,2021-02-02 06:00:00
0.5324352851750743,0.5311388542828256,0.8536617554849952,0.8536617554849952,-0.8203383411499643,-0.8203383411499643,0.5963610040691957,0.5949281314524275,2021-02-02 07:00:00
0.3166539108683733,0.31563375616307915,0.9053615712790324,0.9053615712790324,-0.9586528577220662,-0.9586528577220662,0.37566083463766226,0.37452255146961494,2021-02-02 08:00:00
0.8232399849857595,0.8215712216163898,1.0157282530307141,1.0157282530307141,-1.0000100794241504,-1.0000100794241504,0.9308066454385193,0.928927356503305,2021-02-02 09:00:00
0.41454148795452705,0.4133960026611112,1.0475862611540105,1.0475862611540105,-0.9542062096237401,-0.9542062096237401,0.48601091935342894,0.4847253414610212,2021-02-02 10:00:00
0.7139202821085202,0.7123914864762501,1.032238024521544,1.032238024521544,-1.0792860079247095,-1.0792860079247095,0.8204565607227526,0.8187245665118987,2021-02-02 11:00:00
0.32522800521168677,0.32419687264465935,1.0323733210230284,1.0323733210230284,-1.1106908844174732,-1.1106908844174732,0.40112623880283915,0.39995396454455484,2021-02-02 12:00:00
0.007272006647180685,0.006647969786096293,1.04901407104189,1.04901407104189,-1.093735917050288,-1.093735917050288,0.053099048545421086,0.0523913191870427,2021-02-02 13:00:00
0.0990862669068178,0.09834467544300604,1.091020036437906,1.091020036437906,-0.9651700824157591,-0.9651700824157591,0.14477450354005805,0.1439444062568264,2021-02-02 14:00:00
0.36238241403270743,0.36130371073150247,1.1710918164556152,1.1710918164556152,-0.4413074150059038,-0.4413074150059038,0.3892423835257566,0.38808597177624954,2021-02-02 15:00:00
0.056930303052197664,0.05624268607524128,1.1992176561925758,1.1992176561925758,-0.4591211625019974,-0.4591211625019974,0.06498290382250366,0.064259311955348,2021-02-02 16:00:00
-0.18135806890569947,-0.18174059280865135,1.1855814960335052,1.1855814960335052,-0.6398417666254321,-0.6398417666254321,-0.1794849761631949,-0.17988225356407517,2021-02-02 17:00:00
